date,score,content
2019년 8월 11일,5,결제 다되서 문자까지 날아왔는데 결제내역도 안뜨고 수십차례 전화를 걸어도 응답기로 돌아가고 vvip까지도 했었는데 엄청난 실망감을 안겨주는 운영방식에 진절머리가 남. 뭔가 잘못되었으면 다급하게 공지를 띄우고 문제해결을 해도 모자랄마당에 8시인거 12시까지로 늘었다고 공지하고 끝임 이게 제대로 된 방식입니까? 동네 구멍가게도 이따구로 장사는 하지 않는데 최악임
2018년 10월 27일,5,편리하고 좋은건 모두가 느끼는 부분일겁니다. 다만 배민의 이미지를 위해 음식점을 조금 더 꼼꼼히 검토 후 함께하시길 바랍니다.
2022년 1월 31일,5,어지간하면 별 5주는 사람이지만 의견이 반영되길 바라는 마음에 3점 드려요. 사용자가 주는 별점 평균도 리뷰상(아이디옆에) 보이게 해주셨음 합니다. 양아치 고객도 너무 많아 선량하게 영업 하시는 분들 중 자살 하시는 분들도 계시고.. 사용자만의 편의를 봐주시니 장사를 하려면 대세를 따라야만하는 배민을 이용하는 업주 분들도 많으시고.. 멀쩡한 음식에 이물질이 발견됐다고(본인이 넣어놓고 다 먹고도 환불 요구하는 사용자도 많더라구요) 제 리뷰들 확인 가능하시면 해주세요. 98프로 별 5개 입니다.. 제가 자살 해보려고 해서 알아요.. 손목도 그어보고.. 수면제 모아서 먹어보고.. 자식 낳은 이후로 자식때문에 삽니다.. 그러나 내가 자식에게 아무것도 해줄수 없구나. 내 비참한 인생 너에게 물려줄 바에 죽는게 도움이 되는 상황이 오면 차라리 죽는거에요... 가장들을 무너 트리지 말아주세요...
2019년 8월 11일,5,결제는되어있고 주문은 안되어있고 그럼 환불이라도 해주던지 전화연결도힘들고 1대1문의도안되고 이어플 먹튀임? 한시간 넘게 환불도안해주네 아 진심 화난다
2022년 7월 15일,5,다좋은데 리뷰중에 블랙컨슈머들 보이면 그런 몰상식한사람들 네티즌이 투표해서 우리동네 블랙맨 등록해서 낭패를 겪게 만들면좋겠네요 배달시키려고 리뷰보다가 눈살찌푸러져서 적습니다
2025년 7월 14일,5,아니 진짜 사람 가지고 장난 합니까 8시30분에 주문해서 집앞에 8시50분에 기사가 도착해 있길래 왜 안주냐고 물어보니깐 배달 잘못했다 해서 기다렸더니 9시 30분 다 됬을때 기사가 전화 와가 매장에 다시 만들어 달라고 부탁할려고 연락했더니 전화를 안받는다 하길래 내가 전화를 걸었는데 매장은 또 전화를 받고 하는 소리가 부재중이 제가 전화를 걸기 5분전에 한 통화 와 있었고 마감 때문에 전화를 못받았다 카고 배민측에서 전화와서 문제 해결한다는게 그냥 주문 취소해달라 카질 않나 그럴꺼면 8시50분전 배달 잘못 왔을때 부터 취소를 해달라 카던가 사람 실컷 기다리게 해놓고 3명에서 사람을 가지고 노는것도 아니고 뭐하는 겁니까?
2019년 1월 13일,5,"페이코 결제 등록하고, 앱으로 주문하면서 페이코 결재했더니!! 예정된 시간에 배달해주고, 문앞에서서 결제 안해도 되니 편리하네요!!"
2025년 5월 1일,5,"배달기사가 우천으로 잘 안 잡히면, 고객한테나, 식당으로 전화를 줘서 상황을 얘기해주는 게 기본 예의 아닙니까? 전화는 안 받고 상담사채팅도 막고 뭐하시는 건가요?"
2023년 1월 25일,5,"로그인 아이디 관련 문의 했으나, 회원 탈퇴밖에답이 없다한다. 그나마도 신청서를 안보내주는데 어떻게 해야하나? 홈페이지라고 들어가봐야 앱다운로드 받는 페이지만 나오고 승질나서 다른앱쓰고 만다"
2025년 10월 17일,5,"비위생적으로 조리한 음식을 먹고 식중독에 걸렸는데 별점 5개를 안줬다는 이유로 가게주인이 평점을 조작함. 콜센터에 전화 문의 결과, 배민 방침은 평점 조작이 정당한 것이라고 우김. 별점 5개짜리 가게 음식 먹고 탈나는 사람들 천지일듯 P.S. 콜센터에 전화해서 삭제 미동의 주장한 녹음까지 있는데 댁들 방침은 식당 주인 맘이라면서요! 난독증입니까? 전화로는 그렇게도 잘났다고 날뛰더니 사람들이 많이 보는 이곳에서는 아주 꼼짝을 못하네"
2025년 10월 16일,5,주문시키면 배달 오래걸리는게 연속 4번째네요. 어제는 주문부터 받기까지 2시간 2분 걸렸습니다. 그냥 삭제하렵니다.
2025년 10월 29일,5,쿠팡으로 주문하면 20분 배민으로 주문하면 1시간20분 그리고 리뷰 답글보니 기사탓하고 있네ㅋㅋㅋ 기사들 요즘 건당 2200원준다며... 10년전에도 3500원....
2025년 9월 23일,5,노인네들 생각해서 정보변경좀 보이는데 놔둬 시킬때마다 바뀐번호로 인증받아야되잖아 한번 바꾸면 저장이나 되든가 쓰레기어플이 다있어
2025년 11월 3일,5,배달기사가 없으면 없다고 주문하기 전에 알려주든가 주문하고 1시간 기다렸는데 배달 지연 된다고 문자오는건 진짜 배달 지연이 안되는날이 없네 짜증나
2025년 10월 21일,5,배민도 이제 망했네 ㅉㅉ 돈에 환장해서 운영을 이따구로하냐 배민클럽 해지하고 앱 지운다 ㅂㅂ 주문예상시간 6시 20분이었는데 6시 50분 됐다가 7시 20분 됐다가 7시 50분까지 늘어남 ㅋㅋ 빡쳐서 주문취소하고 배민클럽 해지하고 앱삭제한다. 집에서 3키로 거리인데 이럴꺼면 배민클럽 없애든지 양아치 딸배들 교육좀해
2025년 11월 1일,5,주문할려고 하면 카드 결제가 안되면서 배달민족 홈페이지 로 지혼자 감 배고파서 또 시도 해봐도 오류인지 렉인지 첫 화면으로 감 불편해서 시켜 먹을수가 없습니다
2020년 2월 2일,5,이제는 메뉴마다 수수료를 붙여서 구매하게하네. 거기다 배달비도 따로 받고. 토스트 5개주문하는데 수수료랑 배달비가 토스트 2개값임.. 어플외국기업에 팔았다더니 바로 이렇게 변질되나
2025년 10월 9일,5,"같은 메뉴도 c사 보다 배달비가 붙어서 4천이나 더 비쌈. 그렇다고 할인이 큰거도 아니고, 머 좋은게 없네요"
2021년 8월 8일,5,사용하는데 짜증나게 복잡하고 다른곳보다 주문과정이 힘들고 잘안되고 자꾸 처음으로 돌아가고 사용자가 제한이있고 정해져있어서 두번다시 사용하기 싫습니다
2025년 10월 9일,5,화면을 불러오지 못했어요 라고 뜨고 주문을 할수가 없네요ㅜㅜ 지웠다가 다시 아무리해도 안되네요 제발 좀 고쳐주세요
2025년 10월 15일,5,도착보장따위 헛소리하면서 보장안된게 여러번. 보상 쿠폰도 준다고하고는 안주는 곳. 최악이다
2021년 2월 14일,5,"첫주문시 배달 할인 10000, 포장매장 할인 3000을 주는데 첫주문 쿠폰 자체에 사용기한이 남아서. 일단 요일별 할인쿠폰을 먼저 다운해서 한번 주문했습니다. 그런데 첫주문시 할인 쿠폰이란게 진짜 첫주문때만 사용되네요. 한번 주문하고 나니 첫주문할인쿠폰이란게 적용이 아무것도 안되네요. 어느 사이트든 어느 어플이든 이런식으로 첫주문 혜택을 주진않아요. 다운 받은 후 기한내에 사용 하기만 하면 되는데 여긴 첫주문 쿠폰에 대한 의미가 남다르네요. 그리고 어차피 첫구매시, 배달 할인 10000이랑 포장매장 할인 3000 둘다 사용 가능 할수도 없겠네요? 차라리 배달 쿠폰이나 사용이나 할껄ㅡㅡ"
2025년 10월 2일,5,이따구로 쳐 하실거면 왜 만든거죠 8시부터 8시40분 식사라 7시30분부터 8시 배달 가능하도록 오후4시30분에 예약주문을 해놨는데 8시30분 도착이라네요 저번에도 이딴식이더니 이러실 거면 예약주문을 왜 쳐 만들고 배달은 왜 하는 지 모르겠네요 배달의민족 이름부터 바꾸세요
2023년 6월 25일,5,업데이트 후 이벤트나 할인쿠폰 누르면 흰 화면만 나와서 혜택을 못받음. 업데이트 공지에 쓰여진 설명과는 반대의 현상 아닌가요.
2025년 10월 13일,5,"가게배달 15분 후 도착예정인 가게에 배달 시키고 2시간째 배달이 안오네요. 가게에 전화 해보니 전화를 받지 않고, 배민 고객센터에 전화를 해보니 가게배달인 경우에는 가게에서 취소 할 수밖에 없다고, 배민상담사 측에서는 조치할 수 있는 방안이 없다고 하는데 저희가 배민을 믿고 음식을 시킨거 아닌가요? 환불도 안된다 하고 가게는 부재중이고 답답하네요. 배민 삭제합니다. 전부터 친구가 쿠팡이츠로 갈아타라고 입이 닳도록 얘기했는데 그래도 나한테 맞는 배달 어플은 배민이다 라고 하면서 거절했던 지난 날이 후회가 되네요. 배달 1위 어플이라 생각하며 그간 배민어플을 사용한 정을 생각해 할말이 많지만 여기서 마무리하고 쿠팡트로 떠나겠습니다. 쿠팡이츠 만만세~"
2022년 6월 8일,5,배달리뷰를 자기들마음대로 삭제해버립니다. 업주가요청하면 삭제해준다네요. 그러니 전체적으로 음식점 별점이 높을수밖에 없죠
2020년 12월 14일,5,최근들어 배달 문제가 많은 것 같습니다. 다들 쿠팡*츠로 넘어간건지... 여러군데 돌고돌아 와서 식은건 기본이고 물은 넘치고.. 아쉽네요
2025년 9월 14일,5,쿠폰도 주는 척 하면서 광고는 오지게 하네.하지 마.광고.광고도 짜증나게 많이 하네.
2021년 3월 26일,5,내가 리뷰 첨써보네 여기서 시키지 마셈 거리 멀다고 배달팁을 더 받음 별1개도 주기 아깝다 그냥 어플 없애라. 노력한다고 했으면 잘 하던가 잘하지도 못할거 왜 한거임? 그리고 배달팁 더 받으면서 그건 왜 현금으로 하는데 카드로 한다고 했으면 카드로 하면 안됨?
2025년 9월 20일,5,아 제발 쿠폰 받아서 앱쓸려고하는데 되지도않으면서 배달도 못시키게하면서 계속 광고에 좀 뜨지 말아주실래요..;
2025년 4월 30일,5,주문한지 한시간이 넘도록 도착 예상시간만 10분씩 지연시키고 주문취소도 안되게 막아놈 가게 직접연결하니까 라이더 지정 됐는데 안오고있다고 하고 배민에서는 라이더 지정 안됐다함 근 1년 서비스안좋아지는거 계속 참고 썼는 이제 한계임 배민 삭제요
2025년 10월 7일,5,이 가게 안 보기 기능 만들어 주세요 맛없다고 다 1점 줄 수는 없잖아요 시킬때 헷갈리니까 별로였던집은 아예 안보게
2021년 8월 14일,5,배달 요금 적은 데 찾는데 막 3만원 5만원 이상은 0원 이딴 음식점들은 왜 끼어 있는 거예요? 좀 0~3천원 이런 양아치 시스템 좀 없애면 안 되나요? 진짜 그런 음식점들까지 안 좋게 보여요
2025년 4월 27일,5,픽업 가능 범위 걸어서 10분으로 해줘요! 이게 뭐에요! 집앞 푸르지오인줄 알고 눌렀는데 40분 거리라 돈만 날렸잖아요! 장난하세요? 그리고 광고모델 좀 바꿔요. 진짜 너무 짜증나요.
2024년 9월 28일,5,배민배달은 카드결제도 안되고 가게배달로 주문해야 카드결제된다는데 가게배달들어가기 힘들고 한쪽에 아이콘으로 왜작게만들어놨나요? 어플좀 알기쉽게 간단하게좀 해주세요 머가그리복잡하게만들었는디 독일에서 인수하고부터그런다던데 개선좀해주세요
2023년 2월 12일,5,배민은 쓸때마다 기분이 더럽네요 배민 비마트 이용할때마다 하나씩 빡치는 일이 생깁니다. 1. 도착예정시간에 배달기사가 다른집에 배달하러가느라 20분 늦음 2. 비마트 초창기에 젓가락 달라고 써도 안줌 빨대도 안줌 3. 파손되어서 옴 리뷰 쓰니까 무슨 놀리듯이 나중에 전화와서 아 그때 죄송했습니다 고객님~ 이런식으로 전화오는데 ㅠ 쿠폰 줄것도 아니고 기분 상한거 돈으로 때려줄꺼 아니면 그딴 해피콜 집어치우세요;;; 진짜 배민 서비스가 너무 짜증나요;
2024년 9월 7일,5,주문후 주소변경도 안되고 도중 취소도 안되고 상담사연결도 맨날 어렵다 그러고 못쓰겠네요. 가게사람들 상담원들 힘들게 하지 말고 중계 서비스 시스템이나 똑바로 만드세요. 다음부턴 네이버로 주문하겠습니다. 다시는 안쓰겠습니다
2022년 5월 24일,5,"선물받은 상품권 등록시 본인 확인 정보 주소, 계좌번호, 직업까지 입력해야 하던데 이게 맞나요? 은행도 아닌데 무슨 배달플랫폼이 이런 민감한 개인정보까지 수집하는지 이해가 안되네요."
2022년 5월 4일,5,다 너무 편하고 좋은데 먹을려고 하는 음식의 후기만 따로 골라볼 수 있게 해주셨으면 좋겠어요.. 매번 스크롤하다가 찾으니까 너무너무 번거럽고 힘들어요ㅠ
2018년 10월 2일,5,외부에서 받은 쿠폰등록하는데 그 계정에서 다른 계정에서 쓰게해야하는거아닙니까? 못쓰는거면 등록자체를 못하게해주세요 짜증나게 등록해놓고 못쓴다고하면 쿠폰 쓰레기 된거아닙니까ㅡㅡ?? 빡치네요
2019년 6월 1일,5,배달앱통틀어 처음 사용해보는데 전화보다 확실히 편하네요~등록된 식당도 많고 구성이 복잡하지않아서 좋아요
2024년 6월 23일,5,"배민라이더만 썼다하면 오배달. 한 달에 한 번은 꼭 오배달나는데 이젠 질려서 쿠팡이츠 쓸렵니다 그냥 떠나려고 했는데 그동안 잘 썼던 점도 있어서 소비자 입장에서 느낀 불편한 점 적고 떠납니다 고객센터는 실시간채팅이고 전화고 연결이 안되고 한참을 기다려서 전화 연결되면 라이더는 응답이 없다고하고(모든 주문건이 이랬음) 왜 오배달이 자주 생기는 지 물어보면 날씨가 안좋아서 오배달, 주말이여서 오배달이 생길 수 있다는데 날씨도 화창하고 평일 저녁에도 오배달나잖아욬ㅋㅋ 한두번도 아니고ㅋㅋ 라이더가 찍은 사진은 대충찍어서 이게 땅인지 하늘인지 알아볼 수도 없고, 현관문 사진을 찍었다고 한게 몇 호인지도 알 수 없게 찍어놓고, 또 오늘은 다른 가게 배달음식 사진 찍혀있는데 이게 정상적으로 제 주문건이라고 볼 수 있나요? 배달 업계 위치 잘 지키시고 싶으면 배달 퀄리티부터 관리 잘 하셔야겠는데요"
